"response_id","experience"
"GEN24_1016668","None of these"
"GEN24_1016673","None of these"
"GEN24_1016674","None of these"
"GEN24_1016678","Some other Maori cultural activity"
"GEN24_1016679","None of these"
"GEN24_1016689","Visit a Maori marae (a Maori meeting place)"
"GEN24_1016689","Watch a live Maori performance"
"GEN24_1016691","See Maori artefacts, art or crafts in an exhibition"
"GEN24_1016693","None of these"
"GEN24_1016695","Watch a live Maori performance"
"GEN24_1016697","None of these"
"GEN24_1016698","Watch a live Maori performance"
"GEN24_1016706","Eat Maori traditional food"
"GEN24_1016706","See Maori art or crafts being created"
"GEN24_1016706","See Maori artefacts, art or crafts in an exhibition"
"GEN24_1016706","Visit a Maori marae (a Maori meeting place)"
"GEN24_1016706","Watch a live Maori performance"
"GEN24_1016710","See Maori artefacts, art or crafts in an exhibition"
"GEN24_1016710","Some other Maori cultural activity"
"GEN24_1016710","Visit a Maori marae (a Maori meeting place)"
"GEN24_1016710","Watch a live Maori performance"
"GEN24_1016712","See Maori artefacts, art or crafts in an exhibition"
"GEN24_1016729","Eat Maori traditional food"
"GEN24_1016729","See Maori artefacts, art or crafts in an exhibition"
"GEN24_1016729","Visit a Maori marae (a Maori meeting place)"
"GEN24_1016729","Watch a live Maori performance"
"GEN24_1016742","None of these"
"GEN24_1016743","Eat Maori traditional food"
"GEN24_1016743","See Maori art or crafts being created"
"GEN24_1016743","Watch a live Maori performance"
"GEN24_1016746","None of these"
"GEN24_1016749","Visit a Maori marae (a Maori meeting place)"
"GEN24_1016750","Eat Maori traditional food"
"GEN24_1016750","See Maori artefacts, art or crafts in an exhibition"
"GEN24_1016750","Visit a Maori marae (a Maori meeting place)"
"GEN24_1016750","Watch a live Maori performance"
"GEN24_1016751","None of these"
"GEN24_1016752","None of these"
"GEN24_1016755","None of these"
"GEN24_1016757","None of these"
"GEN24_1016766","None of these"
"GEN24_1016769","See Maori artefacts, art or crafts in an exhibition"
"GEN24_1016769","Visit a Maori marae (a Maori meeting place)"
"GEN24_1016771","None of these"
"GEN24_1016772","Visit a Maori marae (a Maori meeting place)"
"GEN24_1016776","None of these"
"GEN24_1016780","See Maori artefacts, art or crafts in an exhibition"
"GEN24_1016783","Eat Maori traditional food"
"GEN24_1016783","See Maori art or crafts being created"
"GEN24_1016783","Visit a Maori marae (a Maori meeting place)"
"GEN24_1016783","Watch a live Maori performance"
"GEN24_1016784","See Maori artefacts, art or crafts in an exhibition"
"GEN24_1016787","Visit a Maori marae (a Maori meeting place)"
"GEN24_1016789","None of these"
"GEN24_1016790","None of these"
"GEN24_1016791","None of these"
"GEN24_1016792","None of these"
"GEN24_1016795","None of these"
"GEN24_1016796","None of these"
"GEN24_1016804","None of these"
"GEN24_1016809","Eat Maori traditional food"
"GEN24_1016817","None of these"
"GEN24_1016821","None of these"
"GEN24_1016824","None of these"
"GEN24_1016827","None of these"
"GEN24_1016832","None of these"
"GEN24_1016834","None of these"
"GEN24_1016843","None of these"
"GEN24_1016848","None of these"
"GEN24_1016853","See Maori art or crafts being created"
"GEN24_1016853","See Maori artefacts, art or crafts in an exhibition"
"GEN24_1016853","Visit a Maori marae (a Maori meeting place)"
"GEN24_1016853","Watch a live Maori performance"
"GEN24_1016854","None of these"
"GEN24_1016855","Visit a Maori marae (a Maori meeting place)"
"GEN24_1016859","See Maori artefacts, art or crafts in an exhibition"
"GEN24_1016859","Some other Maori cultural activity"
"GEN24_1016860","See Maori artefacts, art or crafts in an exhibition"
"GEN24_1016861","None of these"
"GEN24_1016864","See Maori artefacts, art or crafts in an exhibition"
"GEN24_1016864","Visit a Maori marae (a Maori meeting place)"
"GEN24_1016864","Watch a live Maori performance"
"GEN24_1016869","None of these"
"GEN24_1016870","See Maori art or crafts being created"
"GEN24_1016870","See Maori artefacts, art or crafts in an exhibition"
"GEN24_1016870","Visit a Maori marae (a Maori meeting place)"
"GEN24_1016884","None of these"
"GEN24_1016893","See Maori artefacts, art or crafts in an exhibition"
"GEN24_1016893","Visit a Maori marae (a Maori meeting place)"
"GEN24_1016893","Watch a live Maori performance"
"GEN24_1016895","Some other Maori cultural activity"
"GEN24_1016902","None of these"
"GEN24_1016903","See Maori art or crafts being created"
"GEN24_1016903","See Maori artefacts, art or crafts in an exhibition"
"GEN24_1016904","None of these"
"GEN24_1016906","None of these"
"GEN24_1016908","None of these"
"GEN24_1016912","None of these"
"GEN24_1016913","None of these"
"GEN24_1016915","Watch a live Maori performance"
"GEN24_1016921","See Maori art or crafts being created"
"GEN24_1016921","Watch a live Maori performance"
"GEN24_1016924","None of these"
"GEN24_1016929","Some other Maori cultural activity"
"GEN24_1016929","Visit a Maori marae (a Maori meeting place)"
"GEN24_1016929","Watch a live Maori performance"
"GEN24_1016935","None of these"
"GEN24_1016939","None of these"
"GEN24_1016943","None of these"
"GEN24_1016944","None of these"
"GEN24_1016949","None of these"
"GEN24_1016957","Eat Maori traditional food"
"GEN24_1016957","See Maori art or crafts being created"
"GEN24_1016957","See Maori artefacts, art or crafts in an exhibition"
"GEN24_1016957","Visit a Maori marae (a Maori meeting place)"
"GEN24_1016957","Watch a live Maori performance"
"GEN24_1016969","None of these"
"GEN24_1016970","None of these"
"GEN24_1016972","None of these"
"GEN24_1016976","None of these"
"GEN24_1016978","See Maori artefacts, art or crafts in an exhibition"
"GEN24_1016980","None of these"
"GEN24_1016982","None of these"
"GEN24_1016989","Visit a Maori marae (a Maori meeting place)"
"GEN24_1016990","See Maori artefacts, art or crafts in an exhibition"
"GEN24_1016990","Watch a live Maori performance"
"GEN24_1016998","See Maori artefacts, art or crafts in an exhibition"
"GEN24_1016999","None of these"
"GEN24_1017002","Some other Maori cultural activity"
"GEN24_1017006","None of these"
"GEN24_1017012","None of these"
"GEN24_1017014","See Maori artefacts, art or crafts in an exhibition"
"GEN24_1017017","None of these"
"GEN24_1017022","None of these"
"GEN24_1017040","See Maori art or crafts being created"
"GEN24_1017040","See Maori artefacts, art or crafts in an exhibition"
"GEN24_1017044","None of these"
"GEN24_1017045","None of these"
"GEN24_1017049","None of these"
"GEN24_1017051","None of these"
"GEN24_1017056","See Maori art or crafts being created"
"GEN24_1017056","See Maori artefacts, art or crafts in an exhibition"
"GEN24_1017056","Visit a Maori marae (a Maori meeting place)"
"GEN24_1017056","Watch a live Maori performance"
"GEN24_1017064","Visit a Maori marae (a Maori meeting place)"
"GEN24_1017065","See Maori artefacts, art or crafts in an exhibition"
"GEN24_1017066","See Maori artefacts, art or crafts in an exhibition"
"GEN24_1017072","See Maori art or crafts being created"
"GEN24_1017072","See Maori artefacts, art or crafts in an exhibition"
"GEN24_1017072","Watch a live Maori performance"
"GEN24_1017076","None of these"
"GEN24_1017082","None of these"
"GEN24_1017089","None of these"
"GEN24_1017096","None of these"
"GEN24_1017100","None of these"
"GEN24_1017101","None of these"
"GEN24_1017111","None of these"
"GEN24_1017114","Visit a Maori marae (a Maori meeting place)"
"GEN24_1017115","None of these"
"GEN24_1017120","Eat Maori traditional food"
"GEN24_1017120","Visit a Maori marae (a Maori meeting place)"
"GEN24_1017120","Watch a live Maori performance"
"GEN24_1017122","None of these"
"GEN24_1017131","See Maori artefacts, art or crafts in an exhibition"
"GEN24_1017140","None of these"
"GEN24_1017146","See Maori artefacts, art or crafts in an exhibition"
"GEN24_1017153","None of these"
"GEN24_1017155","Watch a live Maori performance"
"GEN24_1017157","None of these"
"GEN24_1017166","None of these"
"GEN24_1017169","None of these"
"GEN24_1017175","Eat Maori traditional food"
"GEN24_1017175","Some other Maori cultural activity"
"GEN24_1017175","Watch a live Maori performance"
"GEN24_1017177","Visit a Maori marae (a Maori meeting place)"
"GEN24_1017179","None of these"
"GEN24_1017182","See Maori artefacts, art or crafts in an exhibition"
"GEN24_1017192","None of these"
"GEN24_1017195","Eat Maori traditional food"
"GEN24_1017195","See Maori art or crafts being created"
"GEN24_1017195","See Maori artefacts, art or crafts in an exhibition"
"GEN24_1017195","Visit a Maori marae (a Maori meeting place)"
"GEN24_1017195","Watch a live Maori performance"
"GEN24_1017204","See Maori artefacts, art or crafts in an exhibition"
"GEN24_1017204","Visit a Maori marae (a Maori meeting place)"
"GEN24_1017204","Watch a live Maori performance"
"GEN24_1017208","Eat Maori traditional food"
"GEN24_1017208","Visit a Maori marae (a Maori meeting place)"
"GEN24_1017212","None of these"
"GEN24_1017216","Visit a Maori marae (a Maori meeting place)"
"GEN24_1017218","Eat Maori traditional food"
"GEN24_1017218","Some other Maori cultural activity"
"GEN24_1017218","Watch a live Maori performance"
"GEN24_1017219","None of these"
"GEN24_1017234","Eat Maori traditional food"
"GEN24_1017234","See Maori artefacts, art or crafts in an exhibition"
"GEN24_1017234","Watch a live Maori performance"
"GEN24_1017235","None of these"
"GEN24_1017243","None of these"
"GEN24_1017251","None of these"
"GEN24_1017261","See Maori artefacts, art or crafts in an exhibition"
"GEN24_1017262","None of these"
"GEN24_1017265","See Maori artefacts, art or crafts in an exhibition"
"GEN24_1017266","Eat Maori traditional food"
"GEN24_1017266","See Maori art or crafts being created"
"GEN24_1017266","See Maori artefacts, art or crafts in an exhibition"
"GEN24_1017266","Visit a Maori marae (a Maori meeting place)"
"GEN24_1017266","Watch a live Maori performance"
"GEN24_1017270","None of these"
"GEN24_1017272","None of these"
"GEN24_1017275","Some other Maori cultural activity"
"GEN24_1017287","None of these"
"GEN24_1017295","None of these"
"GEN24_1017296","See Maori artefacts, art or crafts in an exhibition"
"GEN24_1017301","Eat Maori traditional food"
"GEN24_1017301","See Maori artefacts, art or crafts in an exhibition"
"GEN24_1017301","Some other Maori cultural activity"
"GEN24_1017301","Visit a Maori marae (a Maori meeting place)"
"GEN24_1017303","Visit a Maori family in their home"
"GEN24_1017304","See Maori artefacts, art or crafts in an exhibition"
"GEN24_1017304","Watch a live Maori performance"
"GEN24_1017316","None of these"
"GEN24_1017319","None of these"
"GEN24_1017330","None of these"
"GEN24_1017332","None of these"
"GEN24_1017346","None of these"
"GEN24_1017351","None of these"
"GEN24_1017357","None of these"
"GEN24_1017374","None of these"
"GEN24_1017385","Some other Maori cultural activity"
"GEN24_1017387","None of these"
"GEN24_1017399","See Maori art or crafts being created"
"GEN24_1017399","See Maori artefacts, art or crafts in an exhibition"
"GEN24_1017399","Visit a Maori marae (a Maori meeting place)"
"GEN24_1017399","Watch a live Maori performance"
"GEN24_1017400","None of these"
"GEN24_1017402","None of these"
"GEN24_1017403","None of these"
"GEN24_1017427","Eat Maori traditional food"
"GEN24_1017427","See Maori artefacts, art or crafts in an exhibition"
"GEN24_1017427","Watch a live Maori performance"
"GEN24_1017444","None of these"
"GEN24_1017447","See Maori artefacts, art or crafts in an exhibition"
"GEN24_1017457","None of these"
"GEN24_1017470","Visit a Maori marae (a Maori meeting place)"
"GEN24_1017477","Visit a Maori marae (a Maori meeting place)"
"GEN24_1017483","None of these"
"GEN24_1017496","Visit a Maori marae (a Maori meeting place)"
"GEN24_1017496","Watch a live Maori performance"
"GEN24_1017502","See Maori artefacts, art or crafts in an exhibition"
"GEN24_1017509","None of these"
"GEN24_1017513","See Maori artefacts, art or crafts in an exhibition"
"GEN24_1017513","Visit a Maori marae (a Maori meeting place)"
"GEN24_1017518","None of these"
"GEN24_1017523","None of these"
"GEN24_1017539","None of these"
"GEN24_1017542","None of these"
"GEN24_1017547","None of these"
"GEN24_1017549","Eat Maori traditional food"
"GEN24_1017549","Visit a Maori family in their home"
"GEN24_1017550","None of these"
"GEN24_1017551","None of these"
"GEN24_1017555","None of these"
"GEN24_1017565","None of these"
"GEN24_1017579","None of these"
"GEN24_1017580","None of these"
"GEN24_1017581","None of these"
"GEN24_1017583","Some other Maori cultural activity"
"GEN24_1017584","None of these"
"GEN24_1017588","None of these"
"GEN24_1017592","See Maori artefacts, art or crafts in an exhibition"
"GEN24_1017592","Visit a Maori family in their home"
"GEN24_1017599","None of these"
"GEN24_1017600","None of these"
"GEN24_1017605","None of these"
"GEN24_1017609","None of these"
"GEN24_1017610","See Maori artefacts, art or crafts in an exhibition"
"GEN24_1017610","Visit a Maori marae (a Maori meeting place)"
"GEN24_1017612","None of these"
"GEN24_1017613","None of these"
"GEN24_1017616","None of these"
"GEN24_1017619","See Maori art or crafts being created"
"GEN24_1017619","See Maori artefacts, art or crafts in an exhibition"
"GEN24_1017625","None of these"
"GEN24_1017630","Eat Maori traditional food"
"GEN24_1017630","See Maori art or crafts being created"
"GEN24_1017630","Some other Maori cultural activity"
"GEN24_1017630","Visit a Maori marae (a Maori meeting place)"
"GEN24_1017630","Watch a live Maori performance"
"GEN24_1017631","None of these"
"GEN24_1017633","None of these"
"GEN24_1017635","None of these"
"GEN24_1017645","See Maori artefacts, art or crafts in an exhibition"
"GEN24_1017646","None of these"
"GEN24_1017652","None of these"
"GEN24_1017654","None of these"
"GEN24_1017655","Watch a live Maori performance"
"GEN24_1017656","None of these"
"GEN24_1017666","None of these"
"GEN24_1017669","See Maori artefacts, art or crafts in an exhibition"
"GEN24_1017671","None of these"
"GEN24_1017677","None of these"
"GEN24_1017678","See Maori artefacts, art or crafts in an exhibition"
"GEN24_1017679","None of these"
"GEN24_1017682","None of these"
"GEN24_1017685","Visit a Maori marae (a Maori meeting place)"
"GEN24_1017685","Watch a live Maori performance"
"GEN24_1017688","Eat Maori traditional food"
"GEN24_1017688","See Maori art or crafts being created"
"GEN24_1017688","See Maori artefacts, art or crafts in an exhibition"
"GEN24_1017688","Visit a Maori marae (a Maori meeting place)"
"GEN24_1017693","See Maori artefacts, art or crafts in an exhibition"
"GEN24_1017699","None of these"
"GEN24_1017719","None of these"
"GEN24_1017730","None of these"
"GEN24_1017733","None of these"
"GEN24_1017754","None of these"
"GEN24_1017757","None of these"
"GEN24_1017762","See Maori art or crafts being created"
